Postcode Sector,LSOA11CD,IMD_Decile,Latitude,Longitude
NE6 1,E01008304,1.0,54.97449258069978,-1.583014949056472
NE6 2,E01008304,1.0,54.97449258069978,-1.583014949056472
NE6 1,E01008305,1.0,54.97130711059877,-1.578638114651024
NE6 2,E01008305,1.0,54.97130711059877,-1.578638114651024
NE136,E01008306,4.0,55.05912310673369,-1.676984981630434
NE137,E01008306,4.0,55.05912310673369,-1.676984981630434
NE136,E01008307,2.0,55.05690093029523,-1.6456858493377788
NE137,E01008307,2.0,55.05690093029523,-1.6456858493377788
NE136,E01008308,6.0,55.04041419944298,-1.638404345293864
NE137,E01008308,6.0,55.04041419944298,-1.638404345293864
NE139,E01008308,6.0,55.04041419944298,-1.638404345293864
NE3 2,E01008309,10.0,55.025961627994896,-1.6270709419654368
NE3 5,E01008309,10.0,55.025961627994896,-1.6270709419654368
NE137,E01008311,10.0,55.02096907184607,-1.6569678805121026
NE139,E01008311,10.0,55.02096907184607,-1.6569678805121026
NE3 2,E01008311,10.0,55.02096907184607,-1.6569678805121026
NE137,E01008312,8.0,55.016279026256086,-1.6688419941068533
NE3 2,E01008312,8.0,55.016279026256086,-1.6688419941068533
NE3 2,E01008313,8.0,55.0163932002984,-1.660375665080709
NE7 7,E01008314,6.0,54.996872242529975,-1.5758953993816864
NE7 7,E01008315,6.0,54.99388017458045,-1.588009379350956
NE7 7,E01008316,9.0,54.99623061732867,-1.5676294395458288
NE7 7,E01008317,10.0,54.99819045391276,-1.5924905516676815
NE7 7,E01008318,3.0,54.99425759843128,-1.5823686191336073
NE7 7,E01008319,10.0,55.00158128388282,-1.5643404003600363
NE7 7,E01008320,7.0,55.00593677899014,-1.5817237125435542
NE2 3,E01008321,10.0,55.00455320267386,-1.5964459683591452
NE3 1,E01008321,10.0,55.00455320267386,-1.5964459683591452
NE7 7,E01008321,10.0,55.00455320267386,-1.5964459683591452
NE7 7,E01008322,9.0,55.001676453766414,-1.5850303667281618
NE7 7,E01008323,8.0,55.001894683228016,-1.5759035330171685
NE5 2,E01008324,2.0,54.9944432787329,-1.6907884985178945
NE5 5,E01008324,2.0,54.9944432787329,-1.6907884985178945
NE5 2,E01008325,1.0,54.99270166954052,-1.6993724145941025
NE5 5,E01008325,1.0,54.99270166954052,-1.6993724145941025
NE5 1,E01008326,8.0,54.99080702676253,-1.711189208735042
NE5 2,E01008326,8.0,54.99080702676253,-1.711189208735042
NE5 5,E01008326,8.0,54.99080702676253,-1.711189208735042
NE5 2,E01008327,1.0,54.99058718742194,-1.6889158326412963
NE5 1,E01008328,8.0,54.99300165713641,-1.7199443296687196
NE5 5,E01008328,8.0,54.99300165713641,-1.7199443296687196
NE5 2,E01008329,4.0,54.99005558511807,-1.7051429783107153
NE5 5,E01008329,4.0,54.99005558511807,-1.7051429783107153
NE5 2,E01008330,1.0,54.98783923406576,-1.6973110986701718
NE5 5,E01008330,1.0,54.98783923406576,-1.6973110986701718
NE4 6,E01008331,1.0,54.97114762709587,-1.6395473961896
NE4 8,E01008331,1.0,54.97114762709587,-1.6395473961896
NE4 8,E01008332,1.0,54.9725429352641,-1.655790504871955
NE4 9,E01008332,1.0,54.9725429352641,-1.655790504871955
NE4 6,E01008333,1.0,54.97184350728331,-1.6462066396981063
NE4 8,E01008333,1.0,54.97184350728331,-1.6462066396981063
NE4 9,E01008333,1.0,54.97184350728331,-1.6462066396981063
NE156,E01008334,2.0,54.974525380967975,-1.6612823451537098
NE4 8,E01008334,2.0,54.974525380967975,-1.6612823451537098
NE4 9,E01008334,2.0,54.974525380967975,-1.6612823451537098
NE4 8,E01008335,2.0,54.97182202499977,-1.6515684595023623
NE3 2,E01008336,2.0,55.01389639723004,-1.6396358779131892
NE3 3,E01008336,2.0,55.01389639723004,-1.6396358779131892
NE3 2,E01008337,2.0,55.01656788323391,-1.6458530203953774
NE3 2,E01008338,2.0,55.01386231063996,-1.6503307025007226
NE3 3,E01008338,2.0,55.01386231063996,-1.6503307025007226
NE3 3,E01008339,2.0,55.01029803465103,-1.6562101527107926
NE3 3,E01008340,1.0,55.00877676171782,-1.6494893491363158
NE3 3,E01008341,2.0,55.00914168806866,-1.6429999763428431
NE3 4,E01008341,2.0,55.00914168806866,-1.6429999763428431
NE3 2,E01008342,6.0,55.020273127636834,-1.6462077949718563
NE5 2,E01008343,5.0,54.98315619022924,-1.672399909886749
NE5 2,E01008344,2.0,54.98509101412361,-1.678742246664827
NE5 2,E01008345,1.0,54.987030399540814,-1.686378035490425
NE4 9,E01008346,5.0,54.98285544585521,-1.6601265136186285
NE4 9,E01008347,5.0,54.98206640171231,-1.667310020212713
NE5 2,E01008347,5.0,54.98206640171231,-1.667310020212713
NE4 9,E01008348,1.0,54.9795400984865,-1.661786898007238
NE4 9,E01008349,3.0,54.97835295383229,-1.6557100638386724
NE5 2,E01008350,3.0,54.99065257600704,-1.6785758817985248
NE3 5,E01008351,7.0,55.01270736420824,-1.612052605976592
NE3 2,E01008352,5.0,55.01785210164992,-1.6328802840856615
NE3 3,E01008352,5.0,55.01785210164992,-1.6328802840856615
NE3 3,E01008353,3.0,55.01024991930803,-1.634329786796177
NE3 1,E01008354,5.0,55.00869494916355,-1.6113540719476245
NE3 5,E01008354,5.0,55.00869494916355,-1.6113540719476245
NE3 1,E01008355,10.0,55.008926392496925,-1.6227862443773151
NE3 3,E01008356,4.0,55.00605307014884,-1.6348239253187369
NE3 4,E01008356,4.0,55.00605307014884,-1.6348239253187369
NE3 2,E01008357,10.0,55.02043972393203,-1.6186451410723093
NE3 5,E01008357,10.0,55.02043972393203,-1.6186451410723093
NE3 2,E01008358,6.0,55.01713894859718,-1.6149342686024164
NE3 5,E01008358,6.0,55.01713894859718,-1.6149342686024164
NE6 5,E01008359,5.0,54.98502679922835,-1.578678250372194
NE6 5,E01008360,7.0,54.98669052516498,-1.5709434982634536
NE6 5,E01008361,4.0,54.98602439201347,-1.574802748437549
NE6 5,E01008362,5.0,54.98255365587309,-1.5792531534865115
NE6 5,E01008363,8.0,54.99209361656239,-1.5684366916741792
NE6 5,E01008364,7.0,54.99007379027235,-1.576705781890844
NE6 5,E01008365,9.0,54.988790476147415,-1.58218445678369
NE7 7,E01008365,9.0,54.988790476147415,-1.58218445678369
NE2 2,E01008366,10.0,54.99056478319032,-1.5964359605683278
NE2 1,E01008367,9.0,54.98751161091472,-1.601100912850693
NE2 2,E01008367,9.0,54.98751161091472,-1.601100912850693
NE2 1,E01008368,9.0,54.98926487852017,-1.5995172123842811
NE2 2,E01008368,9.0,54.98926487852017,-1.5995172123842811
NE2 2,E01008369,9.0,54.991788470564494,-1.611336070246602
NE2 3,E01008369,9.0,54.991788470564494,-1.611336070246602
NE2 1,E01008370,8.0,54.98507412861579,-1.6078209421325378
NE2 2,E01008370,8.0,54.98507412861579,-1.6078209421325378
NE2 3,E01008370,8.0,54.98507412861579,-1.6078209421325378
NE2 4,E01008370,8.0,54.98507412861579,-1.6078209421325378
NE2 2,E01008371,10.0,54.995774180802,-1.6015696837918834
NE2 3,E01008371,10.0,54.995774180802,-1.6015696837918834
NE2 2,E01008372,8.0,54.99376362287519,-1.6053931020260073
NE2 3,E01008372,8.0,54.99376362287519,-1.6053931020260073
NE2 3,E01008373,8.0,54.99342572346436,-1.6093394790240063
NE3 3,E01008374,7.0,55.00356834415189,-1.6431300065933667
NE3 4,E01008374,7.0,55.00356834415189,-1.6431300065933667
NE3 3,E01008375,3.0,55.00244341101171,-1.6541536410595723
NE3 4,E01008375,3.0,55.00244341101171,-1.6541536410595723
NE3 3,E01008376,9.0,55.00397115288095,-1.6493873509426695
NE3 4,E01008376,9.0,55.00397115288095,-1.6493873509426695
NE3 3,E01008377,2.0,54.99949398818848,-1.6610725869271892
NE5 3,E01008377,2.0,54.99949398818848,-1.6610725869271892
NE3 4,E01008378,9.0,54.99881944906874,-1.6367985984055895
NE3 4,E01008379,3.0,54.99539201096679,-1.6415061177621202
NE5 3,E01008380,1.0,54.99296938133854,-1.6513105646031638
NE157,E01008381,6.0,54.98645516056096,-1.7181353260759853
NE158,E01008381,6.0,54.98645516056096,-1.7181353260759853
NE159,E01008381,6.0,54.98645516056096,-1.7181353260759853
NE157,E01008382,1.0,54.98143860704192,-1.7093179438372057
NE158,E01008382,1.0,54.98143860704192,-1.7093179438372057
NE158,E01008383,2.0,54.980701465074745,-1.719237845818259
NE157,E01008384,4.0,54.9842388916324,-1.7033404262820708
NE157,E01008385,1.0,54.9776253120647,-1.713728527195809
NE158,E01008385,1.0,54.9776253120647,-1.713728527195809
NE157,E01008386,5.0,54.98101849626586,-1.6985769314165804
NE156,E01008387,6.0,54.97357628308926,-1.712718184959524
NE157,E01008387,6.0,54.97357628308926,-1.712718184959524
NE158,E01008387,6.0,54.97357628308926,-1.712718184959524
NE6 2,E01008388,1.0,54.97380858842119,-1.5633422332969031
NE6 2,E01008389,1.0,54.96943585683562,-1.5613439278299568
NE6 2,E01008390,1.0,54.96480619542103,-1.560093709061683
NE6 3,E01008390,1.0,54.96480619542103,-1.560093709061683
NE6 2,E01008391,1.0,54.97802107803789,-1.5607768155531512
NE6 4,E01008391,1.0,54.97802107803789,-1.5607768155531512
NE6 2,E01008392,1.0,54.98191825281782,-1.566365352358399
NE6 4,E01008392,1.0,54.98191825281782,-1.566365352358399
